,dteday,hr,holiday,weekday,workingday,season_t,weather,temperature,s_temp,humidity,winds,n_employee,exp_employee,occupancy
269,2012-11-12,17,1,1,0,winter,Clear,22.96,26.515,64,19.0,2.67,29.86,596
270,2011-01-11,12,0,2,1,spring,Cloudy,8.200000000000001,11.365,51,7.0,1.67,19.57,57
271,2012-11-02,7,0,5,1,winter,Cloudy,12.299999999999999,15.15,70,9.0,2.0,25.86,357
272,2011-07-27,4,0,3,1,fall,Clear,29.52,33.335,51,13.0,2.0,21.57,4
273,2012-05-08,12,0,2,1,summer,Cloudy,25.419999999999998,30.305,65,22.0,2.0,23.57,263
274,2011-01-05,15,0,3,1,spring,Clear,12.299999999999999,14.395,28,13.0,2.67,10.0,62
275,2011-10-16,0,0,0,0,winter,Clear,18.86,22.725,44,9.0,1.67,15.14,107
276,2012-02-17,9,0,5,1,spring,Cloudy,10.66,15.15,100,0.0,2.33,9.43,283
277,2011-10-13,4,0,4,1,winter,Cloudy,22.14,25.759999999999998,100,7.0,2.0,23.71,7
278,2012-10-12,13,0,5,1,winter,Clear,22.96,26.515,37,26.0,2.33,5.57,381
279,2012-11-20,13,0,2,1,winter,Cloudy,18.04,21.97,57,0.0,1.67,10.14,267
280,2012-12-02,23,0,0,0,winter,Cloudy,17.22,21.21,82,9.0,1.67,19.86,51
281,2012-11-21,8,0,3,1,winter,Cloudy,11.48,15.15,81,6.0,2.33,21.0,551
282,2011-07-25,4,0,1,1,fall,Clear,29.52,35.605,84,6.0,3.0,24.14,6
283,2012-01-26,2,0,4,1,spring,Cloudy,11.48,13.635,75,11.0,1.67,30.0,7
284,2011-08-15,14,0,1,1,fall,Clear,30.34,34.089999999999996,55,6.0,2.0,2.14,151
285,2011-08-09,16,0,2,1,fall,Clear,35.26,38.635000000000005,39,20.0,3.0,3.86,285
286,2012-06-30,10,0,6,0,fall,Clear,36.08,38.635000000000005,30,17.0,2.67,15.57,404
287,2012-10-20,20,0,6,0,winter,Clear,20.5,24.240000000000002,39,15.0,2.0,14.14,259
288,2012-02-24,2,0,5,1,spring,LightRain,17.22,21.21,77,19.0,1.67,17.0,5
289,2012-10-10,16,0,3,1,winter,Clear,24.599999999999998,31.06,40,15.0,2.0,16.29,566
290,2011-07-15,19,0,5,1,fall,Clear,28.7,31.819999999999997,45,15.0,3.0,5.86,394
291,2012-02-24,19,0,5,1,spring,Cloudy,18.04,21.97,88,7.0,2.33,21.29,233
292,2012-01-01,13,0,0,0,spring,Clear,17.22,21.21,57,19.0,2.67,15.86,223
293,2011-11-14,21,0,1,1,winter,Clear,24.599999999999998,31.06,53,24.0,1.67,11.71,213
294,2011-12-20,14,0,2,1,winter,Cloudy,18.04,21.97,57,7.0,3.0,3.43,138
295,2011-06-18,22,0,6,0,summer,Cloudy,29.52,34.089999999999996,62,9.0,2.33,18.29,161
296,2012-09-25,19,0,2,1,winter,Clear,25.419999999999998,31.06,50,17.0,2.0,23.57,539
297,2011-06-15,7,0,3,1,summer,Clear,22.14,25.759999999999998,60,9.0,2.33,14.0,370
298,2011-01-08,18,0,6,0,spring,Clear,5.74,6.0600000000000005,39,20.0,2.33,10.43,55
299,2011-07-09,4,0,6,0,fall,Clear,26.240000000000002,28.79,83,15.0,2.33,23.57,6
300,2012-06-02,11,0,6,0,summer,Clear,23.779999999999998,27.275,46,19.0,3.0,18.29,536
301,2011-05-03,2,0,2,1,summer,Cloudy,22.96,26.515,78,17.0,2.33,7.86,5
302,2012-08-22,4,0,3,1,fall,Clear,23.779999999999998,27.275,83,7.0,2.67,17.14,8
303,2012-01-13,13,0,5,1,spring,Clear,10.66,10.605,33,35.0,2.33,13.29,154
304,2011-07-23,15,0,6,0,fall,Clear,38.54,43.94,38,0.0,1.67,5.0,215
305,2012-04-03,19,0,2,1,summer,Clear,22.96,26.515,26,7.0,2.67,1.43,558
306,2011-09-10,19,0,6,0,fall,Clear,28.7,32.574999999999996,57,9.0,2.33,22.86,315
307,2012-04-29,23,0,0,0,summer,Clear,19.68,23.485,59,0.0,2.33,17.43,82
308,2012-08-09,1,0,4,1,fall,Clear,28.7,33.335,79,9.0,3.0,9.0,28
309,2012-05-09,15,0,3,1,summer,Cloudy,26.240000000000002,31.06,53,7.0,2.0,7.29,259
310,2012-11-26,17,0,1,1,winter,Clear,17.22,21.21,32,0.0,2.67,10.86,553
311,2011-10-19,17,0,3,1,winter,LightRain,22.96,26.515,94,11.0,2.33,6.43,181
312,2012-09-17,21,0,1,1,fall,LightRain,25.419999999999998,28.79,83,15.0,2.0,8.43,233
313,2012-12-04,18,0,2,1,winter,Clear,20.5,24.240000000000002,63,15.0,2.33,0.71,731
314,2012-06-08,8,0,5,1,summer,Clear,23.779999999999998,27.275,60,6.0,2.0,7.14,700
315,2012-04-09,1,0,1,1,summer,Clear,18.86,22.725,41,9.0,2.33,1.0,16
316,2011-01-02,6,0,0,0,spring,LightRain,17.22,21.21,77,20.0,2.67,21.71,2
317,2012-12-06,10,0,4,1,winter,Clear,9.84,11.365,52,13.0,2.33,9.71,145
318,2011-08-31,2,0,3,1,fall,Clear,22.96,26.515,73,0.0,2.67,1.0,6
319,2011-05-01,15,0,0,0,summer,Cloudy,20.5,24.240000000000002,72,0.0,3.0,10.71,266
320,2012-01-26,6,0,4,1,spring,Cloudy,11.48,15.909999999999998,81,0.0,3.0,5.57,88
321,2012-01-31,0,0,2,1,spring,Clear,11.48,13.635,52,17.0,2.0,6.71,15
322,2011-05-06,16,0,5,1,summer,Clear,24.599999999999998,31.06,40,17.0,1.67,20.43,344
323,2012-09-01,2,0,6,0,fall,Clear,28.7,32.574999999999996,70,11.0,2.33,29.86,69
324,2011-07-18,6,0,1,1,fall,Clear,26.240000000000002,28.79,83,7.0,2.33,9.57,105
325,2012-10-30,19,0,2,1,winter,Cloudy,20.5,24.240000000000002,68,13.0,2.33,17.86,115
326,2012-12-08,23,0,6,0,winter,Cloudy,16.400000000000002,20.455000000000002,94,0.0,3.0,27.71,162
327,2012-07-21,13,0,6,0,fall,LightRain,24.599999999999998,28.03,83,11.0,2.0,21.57,354
328,2012-10-25,11,0,4,1,winter,Cloudy,22.14,25.759999999999998,83,7.0,2.33,5.29,238
329,2011-02-25,0,0,5,1,spring,LightRain,13.120000000000001,17.424999999999997,93,0.0,2.0,5.71,9
330,2012-06-18,23,0,1,1,summer,LightRain,24.599999999999998,28.79,78,13.0,2.67,27.71,74
331,2011-07-12,23,0,2,1,fall,Clear,31.98,35.605,52,0.0,3.0,20.43,79
332,2011-08-24,8,0,3,1,fall,Clear,25.419999999999998,30.305,69,9.0,2.67,5.86,468
333,2012-05-25,9,0,5,1,summer,Cloudy,26.240000000000002,28.79,89,9.0,2.0,2.14,340
334,2011-06-22,19,0,3,1,fall,Cloudy,32.800000000000004,37.12,52,17.0,2.67,7.86,342
335,2011-09-09,16,0,5,1,fall,Clear,30.34,34.85,66,9.0,2.0,25.43,285
336,2012-11-06,17,0,2,1,winter,Clear,13.120000000000001,15.15,53,15.0,3.0,27.57,627
337,2011-07-07,18,0,4,1,fall,Clear,34.44,37.88,44,20.0,1.67,2.0,562
338,2011-01-05,17,0,3,1,spring,Clear,9.84,11.365,38,13.0,2.67,21.71,190
339,2012-09-17,14,0,1,1,fall,Cloudy,26.240000000000002,30.305,65,17.0,2.67,0.29,332
340,2012-02-10,20,0,5,1,spring,Cloudy,13.120000000000001,17.424999999999997,56,0.0,3.0,28.71,151
341,2012-10-01,19,0,1,1,winter,Cloudy,22.14,25.759999999999998,68,7.0,2.67,8.71,516
342,2011-07-30,23,0,6,0,fall,Clear,31.16,34.85,55,6.0,2.0,1.71,177
343,2012-10-17,15,0,3,1,winter,Cloudy,23.779999999999998,27.275,43,15.0,2.67,13.43,301
344,2011-10-04,22,0,2,1,winter,Clear,20.5,24.240000000000002,72,9.0,2.33,1.29,114
345,2012-08-06,16,0,1,1,fall,Clear,34.44,37.88,41,7.0,2.0,27.43,451
346,2012-01-31,5,0,2,1,spring,Clear,12.299999999999999,14.395,49,13.0,2.33,6.0,22
347,2012-01-09,4,0,1,1,spring,Clear,9.02,12.120000000000001,64,7.0,2.67,21.29,4
348,2012-02-03,7,0,5,1,spring,Clear,9.84,11.365,65,15.0,2.33,12.29,226
349,2012-07-17,17,0,2,1,fall,Clear,37.72,40.910000000000004,28,0.0,3.0,28.0,770
350,2012-07-07,16,0,6,0,fall,Clear,41.0,43.18,19,11.0,1.67,0.0,294
351,2011-09-05,23,1,1,0,fall,LightRain,22.96,26.515,88,26.0,2.33,9.57,20
352,2012-11-24,3,0,6,0,winter,Clear,11.48,12.879999999999999,41,24.0,2.0,2.71,11
353,2011-07-07,0,0,4,1,fall,Clear,27.060000000000002,29.544999999999998,89,9.0,2.33,27.0,35
354,2011-09-07,5,0,3,1,fall,Cloudy,22.96,26.515,100,9.0,1.67,23.86,16
355,2012-10-03,13,0,3,1,winter,Cloudy,28.7,33.335,74,7.0,2.67,20.14,279
356,2012-05-21,5,0,1,1,summer,LightRain,22.96,26.515,88,20.0,2.33,18.86,15
357,2012-10-21,8,0,0,0,winter,Clear,17.22,21.21,67,0.0,2.0,10.86,143
358,2012-03-26,10,0,1,1,summer,Clear,20.5,24.240000000000002,36,39.0,1.67,20.43,153
359,2012-04-30,12,0,1,1,summer,Cloudy,18.04,21.97,47,9.0,2.0,28.57,225
360,2012-10-23,7,0,2,1,winter,Cloudy,18.04,21.97,77,7.0,1.67,14.71,531
361,2011-07-05,2,0,2,1,fall,Clear,27.060000000000002,31.06,74,6.0,2.0,2.86,13
362,2012-03-31,14,0,6,0,summer,Cloudy,20.5,24.240000000000002,63,17.0,3.0,25.14,551
363,2012-01-08,10,0,0,0,spring,Clear,13.940000000000001,16.665,49,11.0,3.0,19.71,208
364,2012-02-11,15,0,6,0,spring,Cloudy,12.299999999999999,13.635,61,20.0,3.0,17.86,124
365,2011-02-21,1,1,1,0,spring,Cloudy,13.940000000000001,15.15,42,22.0,2.0,23.43,13
366,2012-11-05,18,0,1,1,winter,Clear,13.940000000000001,15.909999999999998,46,15.0,2.33,22.0,542
367,2012-01-31,13,0,2,1,spring,Clear,18.86,22.725,36,15.0,2.0,14.86,198
368,2011-11-21,2,0,1,1,winter,LightRain,18.04,21.97,100,13.0,3.0,16.43,3
369,2011-05-15,3,0,0,0,summer,Cloudy,21.32,25.0,100,0.0,2.0,23.0,32
370,2011-03-23,12,0,3,1,summer,Cloudy,13.940000000000001,15.909999999999998,87,15.0,3.0,7.0,87
371,2011-12-25,0,0,0,0,spring,Clear,9.84,11.365,60,13.0,2.33,29.0,6
372,2012-06-30,7,0,6,0,fall,Clear,26.240000000000002,28.79,89,11.0,2.33,21.57,92
373,2011-02-13,4,0,0,0,spring,Cloudy,8.200000000000001,10.605,69,11.0,2.67,29.0,2
374,2011-11-21,0,0,1,1,winter,Cloudy,18.86,22.725,94,0.0,2.33,23.57,17
375,2011-07-03,1,0,0,0,fall,Cloudy,28.7,32.574999999999996,61,11.0,1.67,29.86,78
376,2012-11-21,4,0,3,1,winter,Clear,11.48,14.395,87,7.0,3.0,7.14,10
377,2011-06-06,3,0,1,1,summer,Clear,23.779999999999998,27.275,88,0.0,1.67,13.43,5
378,2011-09-07,4,0,3,1,fall,LightRain,22.96,26.515,94,11.0,1.67,12.71,4
379,2012-03-28,9,0,3,1,summer,Clear,16.400000000000002,20.455000000000002,43,30.0,2.0,8.71,314
380,2012-09-22,17,0,6,0,fall,Clear,30.34,33.335,51,22.0,2.33,16.86,646
381,2012-06-24,7,0,0,0,fall,Clear,26.240000000000002,30.305,69,7.0,2.67,24.86,71
382,2012-03-17,22,0,6,0,spring,Clear,22.14,25.759999999999998,68,0.0,3.0,6.0,211
383,2011-08-24,1,0,3,1,fall,Clear,24.599999999999998,30.305,60,7.0,2.67,27.57,24
384,2012-07-30,9,0,1,1,fall,Cloudy,30.34,34.85,70,0.0,1.67,10.14,293
385,2011-05-13,14,0,5,1,summer,Cloudy,21.32,25.0,87,19.0,2.0,0.43,190
386,2012-03-27,6,0,2,1,summer,Clear,9.02,11.365,37,13.0,2.67,16.71,101
387,2011-11-01,10,0,2,1,winter,Clear,18.04,21.97,62,9.0,2.67,15.29,135
388,2011-12-16,15,0,5,1,winter,Cloudy,13.120000000000001,15.15,45,20.0,3.0,18.57,153
389,2011-07-18,22,0,1,1,fall,Clear,31.16,36.364999999999995,66,15.0,2.0,2.29,140
390,2012-08-30,6,0,4,1,fall,Clear,24.599999999999998,28.03,83,11.0,1.67,18.86,163
391,2011-12-15,2,0,4,1,winter,Cloudy,13.120000000000001,16.665,70,9.0,2.0,0.57,7
392,2011-05-02,15,0,1,1,summer,Clear,27.060000000000002,31.06,61,13.0,3.0,5.14,155
393,2011-02-15,23,0,2,1,spring,Cloudy,9.02,12.879999999999999,44,6.0,2.67,24.0,20
394,2012-12-20,16,0,4,1,winter,Cloudy,13.940000000000001,15.15,53,22.0,2.33,29.43,302
395,2011-09-26,8,0,1,1,winter,Cloudy,25.419999999999998,27.275,94,0.0,1.67,26.86,355
396,2011-01-01,10,0,6,0,spring,Clear,15.58,19.695,76,17.0,2.33,20.0,36
397,2011-04-25,5,0,1,1,summer,Cloudy,18.86,22.725,100,0.0,1.67,18.14,17
398,2011-09-07,0,0,3,1,fall,Cloudy,22.14,25.759999999999998,94,15.0,1.67,7.0,13
399,2012-09-04,12,0,2,1,fall,Clear,31.16,36.364999999999995,70,19.0,3.0,17.71,287
400,2011-03-04,17,0,5,1,spring,Cloudy,14.76,16.665,50,17.0,1.67,17.57,228
401,2012-09-20,19,0,4,1,fall,Clear,23.779999999999998,27.275,60,15.0,2.33,8.43,603
402,2011-05-20,23,0,5,1,summer,Clear,21.32,25.0,72,11.0,1.67,27.0,115
403,2012-09-03,10,1,1,0,fall,Cloudy,30.34,35.605,74,15.0,2.67,17.43,359
404,2012-09-12,17,0,3,1,fall,Clear,28.7,31.819999999999997,41,20.0,2.0,16.0,925
405,2011-07-24,12,0,0,0,fall,Clear,36.9,43.18,45,11.0,2.33,3.57,246
406,2012-09-13,8,0,4,1,fall,Clear,22.96,26.515,73,0.0,2.33,1.86,758
407,2012-05-15,15,0,2,1,summer,Cloudy,28.7,32.574999999999996,61,6.0,1.67,21.57,256
408,2011-02-23,17,0,3,1,spring,Clear,13.940000000000001,17.424999999999997,25,6.0,3.0,14.14,222
409,2011-11-04,13,0,5,1,winter,Clear,18.04,21.97,51,28.0,2.67,1.43,194
410,2012-09-02,0,0,0,0,fall,Cloudy,27.060000000000002,29.544999999999998,89,6.0,2.33,18.71,99
411,2011-04-14,15,0,4,1,summer,Clear,24.599999999999998,31.06,31,6.0,2.33,22.0,142
412,2011-04-30,22,0,6,0,summer,Clear,18.04,21.97,67,7.0,2.33,0.14,143
413,2012-11-22,9,1,4,0,winter,Clear,12.299999999999999,16.665,65,0.0,2.0,5.71,119
414,2012-11-09,13,0,5,1,winter,Clear,18.86,22.725,38,20.0,2.0,18.57,299
415,2012-01-21,22,0,6,0,spring,Cloudy,7.38,8.334999999999999,74,20.0,3.0,19.43,59
416,2011-01-14,23,0,5,1,spring,Cloudy,7.38,12.120000000000001,55,0.0,2.33,8.0,27
417,2011-03-01,7,0,2,1,spring,Clear,8.200000000000001,9.09,59,22.0,2.33,18.14,107
418,2012-07-04,4,1,3,0,fall,Clear,27.880000000000003,31.819999999999997,69,17.0,2.0,8.71,16
419,2011-07-09,15,0,6,0,fall,Clear,34.44,36.364999999999995,34,6.0,2.0,1.0,402
420,2011-01-17,0,1,1,0,spring,Cloudy,8.200000000000001,9.85,47,15.0,2.67,27.57,17
421,2011-02-10,10,0,4,1,spring,Clear,4.92,5.305,42,20.0,1.67,9.29,35
422,2011-10-12,17,0,3,1,winter,LightRain,22.14,25.759999999999998,94,15.0,2.67,10.43,251
423,2012-06-10,2,0,0,0,summer,Clear,26.240000000000002,30.305,69,9.0,3.0,25.14,73
424,2011-08-04,17,0,4,1,fall,Clear,31.16,35.605,62,22.0,1.67,18.57,555
425,2011-05-26,13,0,4,1,summer,Clear,33.62,38.635000000000005,52,19.0,2.0,18.57,197
426,2011-01-22,18,0,6,0,spring,Clear,3.2800000000000002,4.545,35,13.0,2.33,12.29,54
427,2011-09-06,2,0,2,1,fall,LightRain,22.14,25.759999999999998,94,17.0,2.0,10.0,2
428,2012-04-29,15,0,0,0,summer,Clear,22.96,26.515,37,9.0,2.0,2.29,603
429,2012-03-04,3,0,0,0,spring,Cloudy,14.76,17.424999999999997,43,9.0,2.67,3.86,26
430,2012-06-17,12,0,0,0,summer,Clear,25.419999999999998,31.06,56,0.0,3.0,18.71,615
431,2011-12-10,22,0,6,0,winter,Clear,9.02,11.365,41,9.0,2.67,26.86,95
432,2012-10-26,20,0,5,1,winter,Cloudy,22.14,25.759999999999998,83,11.0,2.67,24.0,311
433,2011-05-29,12,0,0,0,summer,Cloudy,28.7,33.335,74,15.0,1.67,15.14,402
434,2011-08-13,20,0,6,0,fall,Cloudy,27.880000000000003,31.819999999999997,83,15.0,3.0,5.71,183
435,2011-11-14,5,0,1,1,winter,Cloudy,18.04,21.97,67,17.0,1.67,7.29,19
436,2012-11-16,6,0,5,1,winter,Cloudy,12.299999999999999,15.909999999999998,61,6.0,1.67,11.0,130
437,2011-02-24,23,0,4,1,spring,Cloudy,13.120000000000001,15.15,93,15.0,2.33,27.86,50
438,2011-07-05,19,0,2,1,fall,Clear,32.800000000000004,38.635000000000005,59,9.0,2.33,19.43,368
439,2012-11-14,4,0,3,1,winter,Clear,9.02,11.365,69,13.0,1.67,29.29,6
440,2011-02-22,20,0,2,1,spring,Clear,8.200000000000001,9.85,47,15.0,3.0,11.14,105
441,2012-08-15,2,0,3,1,fall,Clear,27.880000000000003,31.819999999999997,65,0.0,3.0,1.57,8
442,2011-07-30,7,0,6,0,fall,Clear,31.16,36.364999999999995,66,13.0,2.0,30.14,42
443,2012-07-07,20,0,6,0,fall,Clear,36.9,40.910000000000004,37,11.0,2.0,11.86,276
444,2011-03-04,14,0,5,1,spring,Clear,14.76,16.665,40,19.0,2.0,25.86,95
445,2011-12-17,5,0,6,0,winter,Cloudy,10.66,12.879999999999999,60,13.0,1.67,29.14,9
446,2011-01-12,1,0,3,1,spring,Cloudy,6.5600000000000005,9.09,86,7.0,2.0,18.43,6
447,2012-10-17,21,0,3,1,winter,Clear,18.86,22.725,82,13.0,2.67,19.43,329
448,2012-04-15,22,0,0,0,summer,Clear,27.880000000000003,31.819999999999997,44,24.0,2.0,29.57,134
449,2011-01-13,11,0,4,1,spring,Cloudy,8.200000000000001,8.334999999999999,44,30.0,1.67,0.57,37
450,2011-09-24,13,0,6,0,winter,Clear,26.240000000000002,29.544999999999998,78,0.0,3.0,17.29,460
451,2011-10-06,15,0,4,1,winter,Clear,23.779999999999998,27.275,46,9.0,3.0,23.14,219
452,2012-01-10,12,0,2,1,spring,Clear,17.22,21.21,38,20.0,3.0,30.29,140
453,2011-12-26,4,1,1,0,spring,Clear,13.940000000000001,15.15,46,20.0,1.67,29.14,2
454,2012-03-21,12,0,3,1,summer,Cloudy,22.14,25.759999999999998,77,0.0,2.33,18.14,229
455,2012-06-07,4,0,4,1,summer,Clear,18.86,22.725,88,7.0,2.0,30.14,6
456,2012-03-05,15,0,1,1,spring,Cloudy,12.299999999999999,14.395,53,13.0,3.0,11.14,130
457,2011-07-10,18,0,0,0,fall,Clear,33.62,37.12,43,19.0,2.33,3.71,363
458,2012-04-12,13,0,4,1,summer,Clear,19.68,23.485,36,30.0,3.0,18.14,203
459,2012-07-25,13,0,3,1,fall,Clear,31.98,34.089999999999996,31,11.0,1.67,14.71,312
460,2011-12-20,6,0,2,1,winter,Cloudy,14.76,18.94,56,0.0,1.67,28.29,72
461,2012-06-05,10,0,2,1,summer,Cloudy,21.32,25.0,63,20.0,1.67,2.86,176
462,2011-02-24,11,0,4,1,spring,Cloudy,13.120000000000001,14.395,56,26.0,2.67,13.71,79
463,2011-02-26,12,0,6,0,spring,Cloudy,13.120000000000001,15.909999999999998,45,11.0,2.0,6.43,160
464,2011-10-31,20,0,1,1,winter,Clear,16.400000000000002,20.455000000000002,66,6.0,2.0,26.86,172
465,2012-04-03,21,0,2,1,summer,Clear,22.14,25.759999999999998,45,0.0,3.0,10.86,243
466,2012-09-14,23,0,5,1,fall,Clear,25.419999999999998,29.544999999999998,78,6.0,2.0,7.57,195
467,2011-04-26,9,0,2,1,summer,Clear,26.240000000000002,30.305,73,24.0,2.67,10.14,199
468,2011-02-19,2,0,6,0,spring,Clear,18.04,21.97,13,26.0,1.67,1.43,17
469,2011-11-26,18,0,6,0,winter,Cloudy,17.22,21.21,62,11.0,3.0,6.0,185
470,2012-03-13,23,0,2,1,spring,Clear,22.96,26.515,56,9.0,1.67,12.57,87
471,2011-06-29,19,0,3,1,fall,Clear,31.16,33.335,35,26.0,2.33,2.29,401
472,2012-09-14,6,0,5,1,fall,Clear,22.14,25.759999999999998,88,0.0,2.33,4.29,152
473,2011-08-06,16,0,6,0,fall,LightRain,30.34,35.605,79,11.0,2.67,19.43,343
474,2011-11-15,14,0,2,1,winter,Cloudy,22.14,25.759999999999998,60,19.0,2.0,25.71,147
475,2011-08-23,2,0,2,1,fall,Clear,22.96,26.515,52,13.0,3.0,1.71,6
476,2011-01-12,14,0,3,1,spring,Clear,8.200000000000001,9.09,47,22.0,2.0,16.29,44
477,2012-06-27,1,0,3,1,fall,Clear,24.599999999999998,31.06,43,11.0,2.67,7.71,23
478,2012-07-12,0,0,4,1,fall,Cloudy,27.880000000000003,31.819999999999997,61,0.0,2.67,23.43,56
479,2012-10-08,22,1,1,0,winter,LightRain,16.400000000000002,20.455000000000002,76,17.0,2.33,16.57,107
480,2012-12-03,7,0,1,1,winter,Cloudy,13.940000000000001,18.18,93,0.0,2.0,1.29,396
481,2011-09-17,21,0,6,0,fall,Cloudy,20.5,24.240000000000002,72,13.0,2.33,23.57,170
482,2012-01-24,8,0,2,1,spring,Cloudy,13.120000000000001,16.665,93,9.0,1.67,18.57,490
483,2012-04-19,4,0,4,1,summer,Cloudy,17.22,21.21,71,0.0,2.67,27.0,4
484,2011-01-18,17,0,2,1,spring,Cloudy,9.02,11.365,82,13.0,2.67,13.43,125
485,2011-09-05,0,1,1,0,fall,Cloudy,28.7,33.335,74,15.0,2.67,8.57,97
486,2011-10-03,17,0,1,1,winter,Cloudy,16.400000000000002,20.455000000000002,76,11.0,2.67,29.29,495
487,2012-02-17,12,0,5,1,spring,Clear,15.58,19.695,46,26.0,3.0,3.71,198
488,2011-05-11,22,0,3,1,summer,Clear,20.5,24.240000000000002,72,17.0,2.0,0.43,146
489,2011-03-31,2,0,4,1,summer,LightRain,9.84,11.365,93,13.0,2.33,7.14,5
490,2012-04-06,22,0,5,1,summer,Clear,16.400000000000002,20.455000000000002,35,15.0,2.67,2.14,158
491,2011-03-02,18,0,3,1,spring,Clear,18.86,22.725,23,33.0,1.67,24.0,201
492,2012-01-07,8,0,6,0,spring,Clear,9.84,12.879999999999999,75,7.0,2.33,27.14,64
493,2012-08-21,14,0,2,1,fall,Clear,31.16,33.335,37,6.0,1.67,16.57,302
494,2012-09-05,4,0,3,1,fall,Clear,28.7,33.335,79,19.0,2.0,9.14,5
495,2012-11-25,3,0,0,0,winter,Clear,9.02,13.635,44,0.0,2.0,21.14,8
496,2011-07-22,5,0,5,1,fall,Clear,30.34,35.605,79,7.0,2.0,29.14,19
497,2012-09-22,19,0,6,0,fall,Clear,28.7,32.574999999999996,57,13.0,2.67,18.0,407
498,2012-02-08,8,0,3,1,spring,Cloudy,9.84,11.365,70,15.0,3.0,27.14,508
499,2012-01-18,2,0,3,1,spring,Cloudy,18.04,21.97,51,33.0,2.0,8.86,2
500,2012-01-25,15,0,3,1,spring,Clear,14.76,18.94,46,0.0,2.0,17.14,155
501,2011-06-11,20,0,6,0,summer,Clear,27.880000000000003,31.819999999999997,74,17.0,1.67,19.0,275
502,2011-01-29,2,0,6,0,spring,Clear,9.02,11.365,64,11.0,3.0,3.14,15
503,2011-09-04,2,0,0,0,fall,Clear,27.060000000000002,30.305,83,13.0,2.67,10.43,60
504,2011-01-30,12,0,0,0,spring,Clear,12.299999999999999,15.909999999999998,52,7.0,2.0,1.43,97
505,2012-01-31,23,0,2,1,spring,Clear,18.04,21.97,38,17.0,2.67,15.29,63
506,2012-02-27,3,0,1,1,spring,Clear,9.84,12.120000000000001,75,11.0,1.67,2.14,2
507,2012-07-26,22,0,4,1,fall,Clear,32.800000000000004,37.12,49,41.0,3.0,17.43,234
508,2011-05-29,15,0,0,0,summer,Clear,30.34,34.85,70,20.0,1.67,2.57,376
509,2012-10-03,2,0,3,1,winter,Cloudy,25.419999999999998,27.275,94,0.0,2.0,5.0,9
510,2011-12-18,5,0,0,0,winter,Clear,8.200000000000001,11.365,59,7.0,2.67,26.86,5
511,2011-08-14,22,0,0,0,fall,LightRain,24.599999999999998,27.275,88,33.0,1.67,17.71,39
512,2011-11-02,10,0,3,1,winter,Clear,16.400000000000002,20.455000000000002,71,6.0,2.33,27.29,133
513,2011-12-02,19,0,5,1,winter,Clear,13.940000000000001,15.909999999999998,53,17.0,2.33,23.86,265
514,2012-03-07,13,0,3,1,spring,Clear,20.5,24.240000000000002,34,28.0,2.33,17.14,205
515,2011-08-02,1,0,2,1,fall,Clear,27.060000000000002,31.06,74,7.0,1.67,19.43,12
516,2012-01-09,9,0,1,1,spring,Cloudy,9.02,13.635,64,0.0,2.33,13.43,197
517,2011-09-18,22,0,0,0,fall,Cloudy,22.14,25.759999999999998,68,6.0,2.67,25.0,84
518,2012-09-02,15,0,0,0,fall,LightRain,30.34,35.605,74,9.0,1.67,8.57,355
519,2011-04-19,18,0,2,1,summer,Cloudy,22.14,25.759999999999998,64,9.0,2.67,28.43,421
520,2012-02-08,21,0,3,1,spring,LightRain,9.84,11.365,87,13.0,2.0,17.0,129
521,2012-08-25,23,0,6,0,fall,Cloudy,25.419999999999998,28.79,83,17.0,2.0,25.29,158
522,2012-07-19,20,0,4,1,fall,Clear,33.62,38.635000000000005,49,11.0,3.0,18.57,505
523,2012-03-21,7,0,3,1,summer,LightRain,19.68,23.485,94,13.0,1.67,11.57,372
524,2012-11-21,9,0,3,1,winter,Clear,13.120000000000001,16.665,76,6.0,1.67,6.14,365
525,2011-08-13,4,0,6,0,fall,Cloudy,26.240000000000002,30.305,73,9.0,2.67,28.43,10
526,2012-03-08,16,0,4,1,spring,Cloudy,25.419999999999998,31.06,41,43.0,2.33,27.86,342
527,2012-04-29,21,0,0,0,summer,Clear,21.32,25.0,48,9.0,3.0,18.57,204
528,2012-07-14,17,0,6,0,fall,LightRain,28.7,33.335,79,11.0,1.67,30.14,458
529,2012-05-15,5,0,2,1,summer,LightRain,22.96,26.515,94,15.0,2.33,6.86,8
530,2012-09-01,12,0,6,0,fall,Cloudy,32.800000000000004,37.88,55,11.0,3.0,22.14,471
531,2011-06-04,1,0,6,0,summer,Clear,22.14,25.759999999999998,64,7.0,2.33,19.43,94
532,2012-06-14,20,0,4,1,summer,Clear,27.060000000000002,31.06,65,17.0,3.0,17.86,435
533,2012-12-14,8,0,5,1,winter,Clear,8.200000000000001,11.365,69,6.0,1.67,0.0,636
534,2011-10-25,13,0,2,1,winter,Clear,22.96,26.515,37,26.0,2.33,28.43,198
535,2011-05-06,10,0,5,1,summer,Cloudy,22.14,25.759999999999998,49,22.0,2.67,23.86,127
536,2012-04-10,16,0,2,1,summer,Clear,23.779999999999998,27.275,21,17.0,2.33,11.57,362
537,2011-03-08,3,0,2,1,spring,Clear,9.84,12.879999999999999,52,6.0,2.67,12.57,7
538,2012-07-25,14,0,3,1,fall,Clear,32.800000000000004,34.85,28,9.0,2.33,25.71,247
